Datetime,Open,High,Low,Close,Volume
2010-03-01 00:00:00,0.9444,0.94505,0.9444,0.945,170000000.0
2010-03-01 00:01:00,0.94505,0.94505,0.94485,0.94485,120000000.0
2010-03-01 00:02:00,0.9449,0.94495,0.9448,0.9448,80000000.0
2010-03-01 00:03:00,0.94475,0.94485,0.94475,0.94475,70000000.0
2010-03-01 00:04:00,0.9447,0.9447,0.94455,0.94455,70000000.0
2010-03-01 00:05:00,0.94455,0.94495,0.9443,0.9445,470000000.0
2010-03-01 00:06:00,0.9446,0.9448,0.9445,0.94475,290000000.0
2010-03-01 00:07:00,0.9447,0.9447,0.94445,0.94465,390000000.0
2010-03-01 00:08:00,0.9447,0.945,0.9447,0.94495,250000000.0
2010-03-01 00:09:00,0.9449,0.9449,0.94455,0.94455,190000000.0
2010-03-01 00:10:00,0.94455,0.9447,0.94455,0.94465,110000000.0
2010-03-01 00:11:00,0.94465,0.94475,0.9446,0.94475,110000000.0
2010-03-01 00:12:00,0.94475,0.94485,0.9447,0.94475,170000000.0
2010-03-01 00:13:00,0.9448,0.9448,0.94455,0.94455,120000000.0
2010-03-01 00:14:00,0.9446,0.9448,0.94455,0.9448,270000000.0
2010-03-01 00:15:00,0.94485,0.94485,0.94465,0.94475,310000000.0
2010-03-01 00:16:00,0.9448,0.9451,0.9447,0.945,330000000.0
2010-03-01 00:17:00,0.945,0.9451,0.94495,0.945,310000000.0
2010-03-01 00:18:00,0.94495,0.945,0.9449,0.94495,120000000.0
2010-03-01 00:19:00,0.9449,0.945,0.9449,0.945,80000000.0
2010-03-01 00:20:00,0.945,0.94505,0.945,0.94505,20000000.0
2010-03-01 00:21:00,0.9451,0.9451,0.94505,0.9451,60000000.0
2010-03-01 00:22:00,0.94505,0.94515,0.94505,0.9451,260000000.0
2010-03-01 00:23:00,0.94505,0.9451,0.945,0.94505,220000000.0
2010-03-01 00:24:00,0.94505,0.9451,0.94505,0.9451,50000000.0
2010-03-01 00:25:00,0.9451,0.94515,0.94495,0.945,310000000.0
2010-03-01 00:26:00,0.94495,0.94505,0.94495,0.94505,140000000.0
2010-03-01 00:27:00,0.945,0.94505,0.945,0.945,50000000.0
2010-03-01 00:28:00,0.94495,0.945,0.94475,0.94495,410000000.0
2010-03-01 00:29:00,0.94485,0.9451,0.94485,0.9449,360000000.0
2010-03-01 00:30:00,0.94485,0.945,0.94475,0.94495,350000000.0
2010-03-01 00:31:00,0.94495,0.945,0.94485,0.94485,210000000.0
2010-03-01 00:32:00,0.94485,0.94485,0.9446,0.9446,190000000.0
2010-03-01 00:33:00,0.94465,0.9447,0.9445,0.9447,700000000.0
2010-03-01 00:34:00,0.94465,0.9448,0.94465,0.9448,270000000.0
2010-03-01 00:35:00,0.94475,0.9449,0.94475,0.9449,150000000.0
2010-03-01 00:36:00,0.94475,0.9448,0.94475,0.9448,190000000.0
2010-03-01 00:37:00,0.9448,0.9452,0.9448,0.94505,370000000.0
2010-03-01 00:38:00,0.94515,0.94515,0.945,0.945,70000000.0
2010-03-01 00:39:00,0.94505,0.9454,0.94505,0.9451,630000000.0
2010-03-01 00:40:00,0.94505,0.94515,0.9449,0.9449,470000000.0
2010-03-01 00:41:00,0.9449,0.9454,0.9449,0.9454,310000000.0
2010-03-01 00:42:00,0.9454,0.9455,0.9453,0.94535,370000000.0
2010-03-01 00:43:00,0.9453,0.9453,0.94495,0.9452,240000000.0
2010-03-01 00:44:00,0.94525,0.9455,0.94495,0.94535,760000000.0
2010-03-01 00:45:00,0.9453,0.94545,0.945,0.945,470000000.0
2010-03-01 00:46:00,0.94505,0.94525,0.945,0.9451,390000000.0
2010-03-01 00:47:00,0.94515,0.9455,0.9451,0.9453,810000000.0
2010-03-01 00:48:00,0.94535,0.9455,0.9451,0.9453,260000000.0
2010-03-01 00:49:00,0.9452,0.94535,0.94515,0.94515,170000000.0
2010-03-01 00:50:00,0.9452,0.94535,0.94505,0.94525,290000000.0
2010-03-01 00:51:00,0.9453,0.94535,0.94505,0.9451,570000000.0
2010-03-01 00:52:00,0.94515,0.9455,0.94515,0.9454,320000000.0
2010-03-01 00:53:00,0.94535,0.9455,0.94525,0.94535,560000000.0
2010-03-01 00:54:00,0.94535,0.94585,0.94535,0.9458,760000000.0
2010-03-01 00:55:00,0.94585,0.9462,0.94565,0.9462,660000000.0
2010-03-01 00:56:00,0.94605,0.94655,0.946,0.94625,890000000.0
2010-03-01 00:57:00,0.9462,0.9465,0.94555,0.9457,1080000000.0
2010-03-01 00:58:00,0.94565,0.9458,0.94495,0.94495,1120000000.0
2010-03-01 00:59:00,0.94485,0.9458,0.94475,0.94575,1110000000.0
2010-03-01 01:00:00,0.9457,0.9464,0.9456,0.94625,910000000.0
2010-03-01 01:01:00,0.94625,0.9464,0.9447,0.94475,1530000000.0
2010-03-01 01:02:00,0.94485,0.9451,0.94455,0.9447,1000000000.0
2010-03-01 01:03:00,0.9447,0.94485,0.9443,0.9445,880000000.0
2010-03-01 01:04:00,0.94455,0.9447,0.94375,0.9443,1220000000.0
